species_name_audit_pk	species_pk	source_dataset	source_species_name	species_normalized	match_status
25281		meiri	Redunca redunca	redunca_redunca	normalized_no_species_lookup_provided
25282		meiri	Panthera uncia	panthera_uncia	normalized_no_species_lookup_provided
25283		meiri	Gazella atlantica	gazella_atlantica	normalized_no_species_lookup_provided
25284		meiri	Calamophis jobiensis	calamophis_jobiensis	normalized_no_species_lookup_provided
25285		meiri	Pan troglodytes	pan_troglodytes	normalized_no_species_lookup_provided
25286		meiri	Arctophoca australis	arctophoca_australis	normalized_no_species_lookup_provided
25287		meiri	Cephalorhynchus eutropia	cephalorhynchus_eutropia	normalized_no_species_lookup_provided
25288		meiri	Dasypus bellus	dasypus_bellus	normalized_no_species_lookup_provided
25289		meiri	Lepidochelys kempii	lepidochelys_kempii	normalized_no_species_lookup_provided
25290		meiri	Lepidochelys olivacea	lepidochelys_olivacea	normalized_no_species_lookup_provided
25291		meiri	Callorhinus ursinus	callorhinus_ursinus	normalized_no_species_lookup_provided
25292		meiri	Priodontes maximus	priodontes_maximus	normalized_no_species_lookup_provided
25293		meiri	Panthera pardus	panthera_pardus	normalized_no_species_lookup_provided
25294		meiri	Helarctos malayanus	helarctos_malayanus	normalized_no_species_lookup_provided
25295		meiri	Antilocapra americana	antilocapra_americana	normalized_no_species_lookup_provided
25296		meiri	Paleosuchus trigonatus	paleosuchus_trigonatus	normalized_no_species_lookup_provided
25297		meiri	Osphranter rufus	osphranter_rufus	normalized_no_species_lookup_provided
25298		meiri	Propraopus grandis	propraopus_grandis	normalized_no_species_lookup_provided
25299		meiri	Casuarius unappendiculatus	casuarius_unappendiculatus	normalized_no_species_lookup_provided
25300		meiri	Vicugna vicugna	vicugna_vicugna	normalized_no_species_lookup_provided
25301		meiri	Cephalorhynchus hectori	cephalorhynchus_hectori	normalized_no_species_lookup_provided
25302		meiri	Palaeopropithecus ingens	palaeopropithecus_ingens	normalized_no_species_lookup_provided
25303		meiri	Palaeopropithecus maximus	palaeopropithecus_maximus	normalized_no_species_lookup_provided
25304		meiri	Ammotragus lervia	ammotragus_lervia	normalized_no_species_lookup_provided
25305		meiri	Gazella bilkis	gazella_bilkis	normalized_no_species_lookup_provided
25306		meiri	Dama dama	dama_dama	normalized_no_species_lookup_provided
25307		meiri	Capra cylindricornis	capra_cylindricornis	normalized_no_species_lookup_provided
25308		meiri	Capra pyrenaica	capra_pyrenaica	normalized_no_species_lookup_provided
25309		meiri	Ovis aries	ovis_aries	normalized_no_species_lookup_provided
25310		meiri	Morenelaphus axpeitianus	morenelaphus_axpeitianus	normalized_no_species_lookup_provided
25311		meiri	Morenelaphus lujanensis	morenelaphus_lujanensis	normalized_no_species_lookup_provided
25312		meiri	Rusa alfredi	rusa_alfredi	normalized_no_species_lookup_provided
25313		meiri	Rusa marianna	rusa_marianna	normalized_no_species_lookup_provided
25314		meiri	Canis dirus	canis_dirus	normalized_no_species_lookup_provided
25315		meiri	Acinonyx jubatus	acinonyx_jubatus	normalized_no_species_lookup_provided
25316		meiri	Protemnodon tumbuna	protemnodon_tumbuna	normalized_no_species_lookup_provided
25317		meiri	Simosthenurus brownei	simosthenurus_brownei	normalized_no_species_lookup_provided
25318		meiri	Simosthenurus maddocki	simosthenurus_maddocki	normalized_no_species_lookup_provided
25319		meiri	Simosthenurus occidentalis	simosthenurus_occidentalis	normalized_no_species_lookup_provided
25320		meiri	Sthenurus andersoni	sthenurus_andersoni	normalized_no_species_lookup_provided
25321		meiri	Phascolomys medius	phascolomys_medius	normalized_no_species_lookup_provided
25322		meiri	Dusicyon australis	dusicyon_australis	normalized_no_species_lookup_provided
25323		meiri	Stenella longirostris	stenella_longirostris	normalized_no_species_lookup_provided
25324		meiri	Python sebae	python_sebae	normalized_no_species_lookup_provided
25325		meiri	Batagur borneoensis	batagur_borneoensis	normalized_no_species_lookup_provided
25326		meiri	Stockoceros conklingi	stockoceros_conklingi	normalized_no_species_lookup_provided
25327		meiri	Puma concolor	puma_concolor	normalized_no_species_lookup_provided
25328		meiri	Crocodylus johnsoni	crocodylus_johnsoni	normalized_no_species_lookup_provided
25329		meiri	Orycteropus afer	orycteropus_afer	normalized_no_species_lookup_provided
25330		meiri	Phocoena phocoena	phocoena_phocoena	normalized_no_species_lookup_provided
25331		meiri	Megaladapis grandidieri	megaladapis_grandidieri	normalized_no_species_lookup_provided
25332		meiri	Megaladapis madagascariensis	megaladapis_madagascariensis	normalized_no_species_lookup_provided
25333		meiri	Aepyceros melampus	aepyceros_melampus	normalized_no_species_lookup_provided
25334		meiri	Cervus nippon	cervus_nippon	normalized_no_species_lookup_provided
25335		meiri	Nilssonia nigricans	nilssonia_nigricans	normalized_no_species_lookup_provided
25336		meiri	Odocoileus hemionus	odocoileus_hemionus	normalized_no_species_lookup_provided
25337		meiri	Stigmochelys pardalis	stigmochelys_pardalis	normalized_no_species_lookup_provided
25338		meiri	Nanger granti	nanger_granti	normalized_no_species_lookup_provided
25339		meiri	Stockoceros onusrosagris	stockoceros_onusrosagris	normalized_no_species_lookup_provided
25340		meiri	Capra caucasica	capra_caucasica	normalized_no_species_lookup_provided
25341		meiri	Axis kuhlii	axis_kuhlii	normalized_no_species_lookup_provided
25342		meiri	Sus celebensis	sus_celebensis	normalized_no_species_lookup_provided
25343		meiri	Odocoileus virginianus	odocoileus_virginianus	normalized_no_species_lookup_provided
25344		meiri	Ovis dalli	ovis_dalli	normalized_no_species_lookup_provided
25345		meiri	Cephalophus spadix	cephalophus_spadix	normalized_no_species_lookup_provided
25346		meiri	Stenella attenuata	stenella_attenuata	normalized_no_species_lookup_provided
25347		meiri	Redunca arundinum	redunca_arundinum	normalized_no_species_lookup_provided
25348		meiri	Orlitia borneensis	orlitia_borneensis	normalized_no_species_lookup_provided
25349		meiri	Nilssonia gangetica	nilssonia_gangetica	normalized_no_species_lookup_provided
25350		meiri	Tetrameryx shuleri	tetrameryx_shuleri	normalized_no_species_lookup_provided
25351		meiri	Ovis vignei	ovis_vignei	normalized_no_species_lookup_provided
25352		meiri	Vicugna pacos	vicugna_pacos	normalized_no_species_lookup_provided
25353		meiri	Sotalia fluviatilis	sotalia_fluviatilis	normalized_no_species_lookup_provided
25354		meiri	Phocoena spinipinnis	phocoena_spinipinnis	normalized_no_species_lookup_provided
25355		meiri	Neocherus oesopi	neocherus_oesopi	normalized_no_species_lookup_provided
25356		meiri	Hydrochoerus hydrochaeris	hydrochoerus_hydrochaeris	normalized_no_species_lookup_provided
25357		meiri	Crocuta crocuta	crocuta_crocuta	normalized_no_species_lookup_provided
25358		meiri	Rusa timorensis	rusa_timorensis	normalized_no_species_lookup_provided
25359		meiri	Python natalensis	python_natalensis	normalized_no_species_lookup_provided
25360		meiri	Podocnemis expansa	podocnemis_expansa	normalized_no_species_lookup_provided
25361		meiri	Phocoena dioptrica	phocoena_dioptrica	normalized_no_species_lookup_provided
25362		meiri	Dama mesopotamica	dama_mesopotamica	normalized_no_species_lookup_provided
25363		meiri	Hippocamelus antisensis	hippocamelus_antisensis	normalized_no_species_lookup_provided
25364		meiri	Axis axis	axis_axis	normalized_no_species_lookup_provided
25365		meiri	Stenella clymene	stenella_clymene	normalized_no_species_lookup_provided
25366		meiri	Neochoerus pinckneyi	neochoerus_pinckneyi	normalized_no_species_lookup_provided
25367		meiri	Natator depressus	natator_depressus	normalized_no_species_lookup_provided
25368		meiri	Addax nasomaculatus	addax_nasomaculatus	normalized_no_species_lookup_provided
25369		meiri	Cephalophus jentinki	cephalophus_jentinki	normalized_no_species_lookup_provided
25370		meiri	Hippocamelus bisulcus	hippocamelus_bisulcus	normalized_no_species_lookup_provided
25371		meiri	Potamochoerus porcus	potamochoerus_porcus	normalized_no_species_lookup_provided
25372		meiri	Phacochoerus aethiopicus	phacochoerus_aethiopicus	normalized_no_species_lookup_provided
25373		meiri	Sus scrofa	sus_scrofa	normalized_no_species_lookup_provided
25374		meiri	Kobus vardonii	kobus_vardonii	normalized_no_species_lookup_provided
25375		meiri	Cephalorhynchus commersonii	cephalorhynchus_commersonii	normalized_no_species_lookup_provided
25376		meiri	Cephalophus silvicultor	cephalophus_silvicultor	normalized_no_species_lookup_provided
25377		meiri	Oreamnos americanus	oreamnos_americanus	normalized_no_species_lookup_provided
25378		meiri	Pelochelys bibroni	pelochelys_bibroni	normalized_no_species_lookup_provided
25379		meiri	Nanger dama	nanger_dama	normalized_no_species_lookup_provided
25380		meiri	Rucervus eldii	rucervus_eldii	normalized_no_species_lookup_provided
25381		meiri	Caiman crocodilus	caiman_crocodilus	normalized_no_species_lookup_provided
25382		meiri	Sus ahoenobarbus	sus_ahoenobarbus	normalized_no_species_lookup_provided
25383		meiri	Sus oliveri	sus_oliveri	normalized_no_species_lookup_provided
25384		meiri	Protemnodon hopei	protemnodon_hopei	normalized_no_species_lookup_provided
25385		meiri	Ovis canadensis	ovis_canadensis	normalized_no_species_lookup_provided
25386		meiri	Nilgiritragus hylocrius	nilgiritragus_hylocrius	normalized_no_species_lookup_provided
25387		meiri	Oreamnos harringtoni	oreamnos_harringtoni	normalized_no_species_lookup_provided
25388		meiri	Mylohyus nasutus	mylohyus_nasutus	normalized_no_species_lookup_provided
25389		meiri	Megaladapis edwardsi	megaladapis_edwardsi	normalized_no_species_lookup_provided
25390		meiri	Procoptodon pusio	procoptodon_pusio	normalized_no_species_lookup_provided
25391		meiri	Simosthenurus orientalis	simosthenurus_orientalis	normalized_no_species_lookup_provided
25392		meiri	Chelonoidis hoodensis	chelonoidis_hoodensis	normalized_no_species_lookup_provided
25393		meiri	Ursus thibetanus	ursus_thibetanus	normalized_no_species_lookup_provided
25394		meiri	Tragelaphus spekii	tragelaphus_spekii	normalized_no_species_lookup_provided
25395		meiri	Chelonoidis denticulatus	chelonoidis_denticulatus	normalized_no_species_lookup_provided
25396		meiri	Kobus kob	kobus_kob	normalized_no_species_lookup_provided
25397		meiri	Rafetus swinhoei	rafetus_swinhoei	normalized_no_species_lookup_provided
25398		meiri	Beatragus hunteri	beatragus_hunteri	normalized_no_species_lookup_provided
25399		meiri	Palaeolama mirifica	palaeolama_mirifica	normalized_no_species_lookup_provided
25400		meiri	Babyrousa babyrussa	babyrousa_babyrussa	normalized_no_species_lookup_provided
25401		meiri	Babyrousa celebensis	babyrousa_celebensis	normalized_no_species_lookup_provided
25402		meiri	Zalophus californianus	zalophus_californianus	normalized_no_species_lookup_provided
25403		meiri	Zalophus japonicus	zalophus_japonicus	normalized_no_species_lookup_provided
25404		meiri	Delphinus delphis	delphinus_delphis	normalized_no_species_lookup_provided
25405		meiri	Platanista gangetica	platanista_gangetica	normalized_no_species_lookup_provided
25406		meiri	Centrochelys sulcata	centrochelys_sulcata	normalized_no_species_lookup_provided
25407		meiri	Sus verrucosus	sus_verrucosus	normalized_no_species_lookup_provided
25408		meiri	Tragelaphus imberbis	tragelaphus_imberbis	normalized_no_species_lookup_provided
25409		meiri	Sus bucculentus	sus_bucculentus	normalized_no_species_lookup_provided
25410		meiri	Phacochoerus africanus	phacochoerus_africanus	normalized_no_species_lookup_provided
25411		meiri	Lipotes vexillifer	lipotes_vexillifer	normalized_no_species_lookup_provided
25412		meiri	Chelonoidis duncanensis	chelonoidis_duncanensis	normalized_no_species_lookup_provided
25413		meiri	Arctophoca tropicalis	arctophoca_tropicalis	normalized_no_species_lookup_provided
25414		meiri	Pusa caspica	pusa_caspica	normalized_no_species_lookup_provided
25415		meiri	Rangifer tarandus	rangifer_tarandus	normalized_no_species_lookup_provided
25416		meiri	Tragelaphus angasii	tragelaphus_angasii	normalized_no_species_lookup_provided
25417		meiri	Blastocerus dichotomus	blastocerus_dichotomus	normalized_no_species_lookup_provided
25418		meiri	Capricornis sumatraensis	capricornis_sumatraensis	normalized_no_species_lookup_provided
25419		meiri	Kobus megaceros	kobus_megaceros	normalized_no_species_lookup_provided
25420		meiri	Oryx leucoryx	oryx_leucoryx	normalized_no_species_lookup_provided
25421		meiri	Miracinonyx trumani	miracinonyx_trumani	normalized_no_species_lookup_provided
25422		meiri	Ovis nivicola	ovis_nivicola	normalized_no_species_lookup_provided
25423		meiri	Histriophoca fasciata	histriophoca_fasciata	normalized_no_species_lookup_provided
25424		meiri	Pusa sibirica	pusa_sibirica	normalized_no_species_lookup_provided
25425		meiri	Protemnodon roechus	protemnodon_roechus	normalized_no_species_lookup_provided
25426		meiri	Pusa hispida	pusa_hispida	normalized_no_species_lookup_provided
25427		meiri	Pseudoryx nghetinhensis	pseudoryx_nghetinhensis	normalized_no_species_lookup_provided
25428		meiri	Arctophoca philippii	arctophoca_philippii	normalized_no_species_lookup_provided
25429		meiri	Sus barbatus	sus_barbatus	normalized_no_species_lookup_provided
25430		meiri	Potamochoerus larvatus	potamochoerus_larvatus	normalized_no_species_lookup_provided
25431		meiri	Arctophoca gazella	arctophoca_gazella	normalized_no_species_lookup_provided
25432		meiri	Chelonoidis chathamensis	chelonoidis_chathamensis	normalized_no_species_lookup_provided
25433		meiri	Caiman yacare	caiman_yacare	normalized_no_species_lookup_provided
25434		meiri	Ursus americanus	ursus_americanus	normalized_no_species_lookup_provided
25435		meiri	Babyrousa togeanensis	babyrousa_togeanensis	normalized_no_species_lookup_provided
25436		meiri	Panthera onca	panthera_onca	normalized_no_species_lookup_provided
25437		meiri	Phoca vitulina	phoca_vitulina	normalized_no_species_lookup_provided
25438		meiri	Melursus ursinus	melursus_ursinus	normalized_no_species_lookup_provided
25439		meiri	Sousa teuszii	sousa_teuszii	normalized_no_species_lookup_provided
25440		meiri	Maokopia ronaldi	maokopia_ronaldi	normalized_no_species_lookup_provided
25441		meiri	Protemnodon anak	protemnodon_anak	normalized_no_species_lookup_provided
25442		meiri	Protemnodon brehus	protemnodon_brehus	normalized_no_species_lookup_provided
25443		meiri	Sthenurus oreas	sthenurus_oreas	normalized_no_species_lookup_provided
25444		meiri	Sthenurus tindalei	sthenurus_tindalei	normalized_no_species_lookup_provided
25445		meiri	Palorchestes parvus	palorchestes_parvus	normalized_no_species_lookup_provided
25446		meiri	Ramsaya magna	ramsaya_magna	normalized_no_species_lookup_provided
25447		meiri	Capra ibex	capra_ibex	normalized_no_species_lookup_provided
25448		meiri	Arctophoca forsteri	arctophoca_forsteri	normalized_no_species_lookup_provided
25449		meiri	Damaliscus pygargus	damaliscus_pygargus	normalized_no_species_lookup_provided
25450		meiri	Capra walie	capra_walie	normalized_no_species_lookup_provided
25451		meiri	Phocoenoides dalli	phocoenoides_dalli	normalized_no_species_lookup_provided
25452		meiri	Zalophus wollebaeki	zalophus_wollebaeki	normalized_no_species_lookup_provided
25453		meiri	Crocodylus mindorensis	crocodylus_mindorensis	normalized_no_species_lookup_provided
25454		meiri	Arctophoca townsendi	arctophoca_townsendi	normalized_no_species_lookup_provided
25455		meiri	Ailuropoda melanoleuca	ailuropoda_melanoleuca	normalized_no_species_lookup_provided
25456		meiri	Varanus komodoensis	varanus_komodoensis	normalized_no_species_lookup_provided
25457		meiri	Hemiauchenia macrocephala	hemiauchenia_macrocephala	normalized_no_species_lookup_provided
25458		meiri	Rucervus schomburgki	rucervus_schomburgki	normalized_no_species_lookup_provided
